avg_arousal,avg_dominance,avg_valence,avg_wpm,dominant_speech_emotion,dominant_text_emotion,f0_mean_hz,f0_std_hz,interruptions_made,interruptions_received,loudness_dr_db,loudness_rms_med,overlap_ratio,pause_count,pause_ratio,pause_total_sec,speaker_id,speaker_name,text_emotions_full_json,text_emotions_top5_json,total_duration,voice_quality_hint,vq_cpps_db_med,vq_hnr_db_med,vq_jitter_pct_med,vq_shimmer_db_med,word_count
-0.013,-0.012,-0.032,40.0,happy,neutral,nan,nan,0,0,0.0,-37.088,,1,0.147,0.22,Speaker_288,Speaker_23,"{""admiration"": 0.00010810756091941946, ""amusement"": 0.00012637439097393558, ""anger"": 0.00016335122966229689, ""annoyance"": 0.0002765091782928297, ""approval"": 0.0003087202210768726, ""caring"": 5.193150367192875e-05, ""confusion"": 9.292571507274773e-05, ""curiosity"": 6.239534574198395e-05, ""desire"": 4.32717534864754e-05, ""disappointment"": 0.00010930201850397967, ""disapproval"": 0.00010678001151786554, ""disgust"": 8.702108627996121e-05, ""embarrassment"": 3.0451696219884767e-05, ""excitement"": 8.320486105420264e-05, ""fear"": 8.466850724325206e-05, ""gratitude"": 3.1796356854798355e-05, ""grief"": 2.168531869433253e-05, ""joy"": 8.761681986294805e-05, ""love"": 4.477578124037915e-05, ""nervousness"": 1.868480653559941e-05, ""optimism"": 6.112487622804843e-05, ""pride"": 1.3338472885807318e-05, ""realization"": 0.00015313160874811873, ""relief"": 1.2189968430657689e-05, ""remorse"": 1.4671818497109364e-05, ""sadness"": 0.00010532343028367621, ""surprise"": 3.8814305390618424e-05, ""neutral"": 0.9976618313566302}","[{""label"": ""neutral"", ""score"": 0.9976618313566302}, {""label"": ""approval"", ""score"": 0.0003087202210768726}, {""label"": ""annoyance"", ""score"": 0.0002765091782928297}, {""label"": ""anger"", ""score"": 0.00016335122966229689}, {""label"": ""realization"", ""score"": 0.00015313160874811873}]",1.5,,2.215,4.215,8.728,2.122,1
-0.008,-0.017,-0.029,80.0,angry,neutral,nan,nan,0,0,0.0,-35.536,,1,0.573,0.43,Speaker_724,Speaker_22,"{""admiration"": 0.00010810756091941946, ""amusement"": 0.00012637439097393558, ""anger"": 0.00016335122966229689, ""annoyance"": 0.0002765091782928297, ""approval"": 0.0003087202210768726, ""caring"": 5.193150367192875e-05, ""confusion"": 9.292571507274773e-05, ""curiosity"": 6.239534574198395e-05, ""desire"": 4.32717534864754e-05, ""disappointment"": 0.00010930201850397967, ""disapproval"": 0.00010678001151786554, ""disgust"": 8.702108627996121e-05, ""embarrassment"": 3.0451696219884767e-05, ""excitement"": 8.320486105420264e-05, ""fear"": 8.466850724325206e-05, ""gratitude"": 3.1796356854798355e-05, ""grief"": 2.168531869433253e-05, ""joy"": 8.761681986294805e-05, ""love"": 4.477578124037915e-05, ""nervousness"": 1.868480653559941e-05, ""optimism"": 6.112487622804843e-05, ""pride"": 1.3338472885807318e-05, ""realization"": 0.00015313160874811873, ""relief"": 1.2189968430657689e-05, ""remorse"": 1.4671818497109364e-05, ""sadness"": 0.00010532343028367621, ""surprise"": 3.8814305390618424e-05, ""neutral"": 0.9976618313566302}","[{""label"": ""neutral"", ""score"": 0.9976618313566302}, {""label"": ""approval"", ""score"": 0.0003087202210768726}, {""label"": ""annoyance"", ""score"": 0.0002765091782928297}, {""label"": ""anger"", ""score"": 0.00016335122966229689}, {""label"": ""realization"", ""score"": 0.00015313160874811873}]",0.75,,2.477,4.477,7.657,2.097,1
-0.005,-0.025,-0.023,80.0,disgust,neutral,nan,nan,0,0,0.0,-32.883,,1,0.267,0.2,Speaker_698,Speaker_23,"{""admiration"": 0.00010810756091941946, ""amusement"": 0.00012637439097393558, ""anger"": 0.00016335122966229689, ""annoyance"": 0.0002765091782928297, ""approval"": 0.0003087202210768726, ""caring"": 5.193150367192875e-05, ""confusion"": 9.292571507274773e-05, ""curiosity"": 6.239534574198395e-05, ""desire"": 4.32717534864754e-05, ""disappointment"": 0.00010930201850397967, ""disapproval"": 0.00010678001151786554, ""disgust"": 8.702108627996121e-05, ""embarrassment"": 3.0451696219884767e-05, ""excitement"": 8.320486105420264e-05, ""fear"": 8.466850724325206e-05, ""gratitude"": 3.1796356854798355e-05, ""grief"": 2.168531869433253e-05, ""joy"": 8.761681986294805e-05, ""love"": 4.477578124037915e-05, ""nervousness"": 1.868480653559941e-05, ""optimism"": 6.112487622804843e-05, ""pride"": 1.3338472885807318e-05, ""realization"": 0.00015313160874811873, ""relief"": 1.2189968430657689e-05, ""remorse"": 1.4671818497109364e-05, ""sadness"": 0.00010532343028367621, ""surprise"": 3.8814305390618424e-05, ""neutral"": 0.9976618313566302}","[{""label"": ""neutral"", ""score"": 0.9976618313566302}, {""label"": ""approval"", ""score"": 0.0003087202210768726}, {""label"": ""annoyance"", ""score"": 0.0002765091782928297}, {""label"": ""anger"", ""score"": 0.00016335122966229689}, {""label"": ""realization"", ""score"": 0.00015313160874811873}]",0.75,,0.178,2.178,3.176,1.517,1
0.004,-0.019,-0.012,533.3,happy,optimism,288.51,36.7,0,0,0.0,-26.388,,1,0.089,0.2,Speaker_434,Speaker_29,"{""admiration"": 0.0009825312863269693, ""amusement"": 0.002386363825746902, ""anger"": 0.0019656378972074105, ""annoyance"": 0.011320886851563933, ""approval"": 0.06370442726071418, ""caring"": 0.0026495195116790406, ""confusion"": 0.10844062145730902, ""curiosity"": 0.009798844907011467, ""desire"": 0.024721323999277362, ""disappointment"": 0.0056927547330391706, ""disapproval"": 0.005882685875833671, ""disgust"": 0.0017061901559034828, ""embarrassment"": 0.0010136823984202932, ""excitement"": 0.004737132966311447, ""fear"": 0.0031118161898743626, ""gratitude"": 0.0008688915902919056, ""grief"": 0.00039581662801078563, ""joy"": 0.0033233819573182215, ""love"": 0.0014017262368812928, ""nervousness"": 0.0023786669098874694, ""optimism"": 0.4694051117751944, ""pride"": 0.000520483504103991, ""realization"": 0.09179254402764794, ""relief"": 0.0009494218937851999, ""remorse"": 0.0006700133474251578, ""sadness"": 0.001004797813379453, ""surprise"": 0.00649101417493625, ""neutral"": 0.17268371082491923}","[{""label"": ""optimism"", ""score"": 0.4694051117751944}, {""label"": ""neutral"", ""score"": 0.17268371082491923}, {""label"": ""confusion"", ""score"": 0.10844062145730902}, {""label"": ""realization"", ""score"": 0.09179254402764794}, {""label"": ""approval"", ""score"": 0.06370442726071418}]",2.25,,7.938,9.938,1.2,0.556,20
0.001,-0.019,-0.03,40.0,happy,neutral,295.23,0.0,0,0,0.0,-34.923,,2,0.853,1.28,Speaker_904,Speaker_10,"{""admiration"": 0.00010934705836969262, ""amusement"": 5.653569415402921e-05, ""anger"": 7.642403351935798e-05, ""annoyance"": 0.0002144339998246869, ""approval"": 0.0007502884970450828, ""caring"": 4.314887050412134e-05, ""confusion"": 0.00022958004091766168, ""curiosity"": 0.00011316335641393913, ""desire"": 4.0943600471575265e-05, ""disappointment"": 8.477871020625392e-05, ""disapproval"": 0.00012424036907043908, ""disgust"": 4.5898582264736114e-05, ""embarrassment"": 1.719712084800525e-05, ""excitement"": 6.899386185125317e-05, ""fear"": 4.172865084627126e-05, ""gratitude"": 3.21228404835317e-05, ""grief"": 1.2147934501452223e-05, ""joy"": 7.03938288807236e-05, ""love"": 3.7022987021156944e-05, ""nervousness"": 1.35072534834926e-05, ""optimism"": 8.044803832931466e-05, ""pride"": 9.635070626805956e-06, ""realization"": 0.0002694246698176879, ""relief"": 1.2449269200903376e-05, ""remorse"": 1.0042419668562076e-05, ""sadness"": 5.609759782434283e-05, ""surprise"": 3.3109835065404816e-05, ""neutral"": 0.9973468958087895}","[{""label"": ""neutral"", ""score"": 0.9973468958087895}, {""label"": ""approval"", ""score"": 0.0007502884970450828}, {""label"": ""realization"", ""score"": 0.0002694246698176879}, {""label"": ""confusion"", ""score"": 0.00022958004091766168}, {""label"": ""annoyance"", ""score"": 0.0002144339998246869}]",1.5,,1.196,3.196,1.29,0.525,1
-0.001,-0.028,-0.039,75.0,happy,neutral,237.05,2.05,0,0,0.0,nan,,0,0.0,0.0,Speaker_751,Speaker_31,"{""admiration"": 0.00010810756091941946, ""amusement"": 0.00012637439097393558, ""anger"": 0.00016335122966229689, ""annoyance"": 0.0002765091782928297, ""approval"": 0.0003087202210768726, ""caring"": 5.193150367192875e-05, ""confusion"": 9.292571507274773e-05, ""curiosity"": 6.239534574198395e-05, ""desire"": 4.32717534864754e-05, ""disappointment"": 0.00010930201850397967, ""disapproval"": 0.00010678001151786554, ""disgust"": 8.702108627996121e-05, ""embarrassment"": 3.0451696219884767e-05, ""excitement"": 8.320486105420264e-05, ""fear"": 8.466850724325206e-05, ""gratitude"": 3.1796356854798355e-05, ""grief"": 2.168531869433253e-05, ""joy"": 8.761681986294805e-05, ""love"": 4.477578124037915e-05, ""nervousness"": 1.868480653559941e-05, ""optimism"": 6.112487622804843e-05, ""pride"": 1.3338472885807318e-05, ""realization"": 0.00015313160874811873, ""relief"": 1.2189968430657689e-05, ""remorse"": 1.4671818497109364e-05, ""sadness"": 0.00010532343028367621, ""surprise"": 3.8814305390618424e-05, ""neutral"": 0.9976618313566302}","[{""label"": ""neutral"", ""score"": 0.9976618313566302}, {""label"": ""approval"", ""score"": 0.0003087202210768726}, {""label"": ""annoyance"", ""score"": 0.0002765091782928297}, {""label"": ""anger"", ""score"": 0.00016335122966229689}, {""label"": ""realization"", ""score"": 0.00015313160874811873}]",0.8,,2.971,4.971,2.106,0.884,1
-0.002,-0.003,-0.017,98.4,disgust,neutral,nan,nan,0,0,0.0,-35.439,,1,1.016,0.62,Speaker_985,Speaker_27,"{""admiration"": 0.00010810756091941946, ""amusement"": 0.00012637439097393558, ""anger"": 0.00016335122966229689, ""annoyance"": 0.0002765091782928297, ""approval"": 0.0003087202210768726, ""caring"": 5.193150367192875e-05, ""confusion"": 9.292571507274773e-05, ""curiosity"": 6.239534574198395e-05, ""desire"": 4.32717534864754e-05, ""disappointment"": 0.00010930201850397967, ""disapproval"": 0.00010678001151786554, ""disgust"": 8.702108627996121e-05, ""embarrassment"": 3.0451696219884767e-05, ""excitement"": 8.320486105420264e-05, ""fear"": 8.466850724325206e-05, ""gratitude"": 3.1796356854798355e-05, ""grief"": 2.168531869433253e-05, ""joy"": 8.761681986294805e-05, ""love"": 4.477578124037915e-05, ""nervousness"": 1.868480653559941e-05, ""optimism"": 6.112487622804843e-05, ""pride"": 1.3338472885807318e-05, ""realization"": 0.00015313160874811873, ""relief"": 1.2189968430657689e-05, ""remorse"": 1.4671818497109364e-05, ""sadness"": 0.00010532343028367621, ""surprise"": 3.8814305390618424e-05, ""neutral"": 0.9976618313566302}","[{""label"": ""neutral"", ""score"": 0.9976618313566302}, {""label"": ""approval"", ""score"": 0.0003087202210768726}, {""label"": ""annoyance"", ""score"": 0.0002765091782928297}, {""label"": ""anger"", ""score"": 0.00016335122966229689}, {""label"": ""realization"", ""score"": 0.00015313160874811873}]",0.61,,0.0,1.667,6.502,1.666,1
-0.008,-0.019,-0.023,40.0,happy,neutral,362.46,14.77,0,0,0.0,-34.668,,1,0.78,1.17,Speaker_510,Speaker_14,"{""admiration"": 0.00012141686659354054, ""amusement"": 6.73241887380446e-05, ""anger"": 0.00010848503785461403, ""annoyance"": 0.0002495897072461765, ""approval"": 0.0003958889301854886, ""caring"": 3.478837259522687e-05, ""confusion"": 8.717399073310802e-05, ""curiosity"": 6.192679604297294e-05, ""desire"": 4.030413784528027e-05, ""disappointment"": 0.0001181431949687979, ""disapproval"": 0.00011661032531526451, ""disgust"": 8.321922398885671e-05, ""embarrassment"": 2.7542495574739135e-05, ""excitement"": 7.761842462176651e-05, ""fear"": 5.451766290375992e-05, ""gratitude"": 3.8583159220684075e-05, ""grief"": 1.654439810002672e-05, ""joy"": 6.461229380333458e-05, ""love"": 5.1634801154206724e-05, ""nervousness"": 1.2023891087813824e-05, ""optimism"": 5.3080239262658175e-05, ""pride"": 1.2104221298230935e-05, ""realization"": 0.00017750336057151104, ""relief"": 1.106617951992316e-05, ""remorse"": 1.3562134945565264e-05, ""sadness"": 7.894193586992497e-05, ""surprise"": 3.557193866427671e-05, ""neutral"": 0.9977902220912942}","[{""label"": ""neutral"", ""score"": 0.9977902220912942}, {""label"": ""approval"", ""score"": 0.0003958889301854886}, {""label"": ""annoyance"", ""score"": 0.0002495897072461765}, {""label"": ""realization"", ""score"": 0.00017750336057151104}, {""label"": ""admiration"", ""score"": 0.00012141686659354054}]",1.5,,1.775,3.775,2.491,0.971,1
-0.007,-0.017,-0.01,208.0,happy,neutral,257.01,63.79,0,0,0.0,-27.813,,3,0.283,1.06,Speaker_778,Speaker_29,"{""admiration"": 0.0002789800333803658, ""amusement"": 0.00011731084616195523, ""anger"": 7.39785606436327e-05, ""annoyance"": 0.0004878972809682714, ""approval"": 0.005825057599546167, ""caring"": 7.516355219917424e-05, ""confusion"": 0.001629565951528683, ""curiosity"": 0.00023210786353144257, ""desire"": 6.976769478083035e-05, ""disappointment"": 0.0004221319958655355, ""disapproval"": 0.0008310398515153363, ""disgust"": 0.00015066473793395703, ""embarrassment"": 6.459641706919478e-05, ""excitement"": 9.375652692679541e-05, ""fear"": 0.00011958239284291917, ""gratitude"": 5.300361930279185e-05, ""grief"": 2.8675971278111266e-05, ""joy"": 9.073321375660325e-05, ""love"": 0.00013263808736468623, ""nervousness"": 4.898944440128821e-05, ""optimism"": 0.0003165197544451323, ""pride"": 2.574702545876082e-05, ""realization"": 0.0052439598130535146, ""relief"": 4.558094931269288e-05, ""remorse"": 4.264069119829271e-05, ""sadness"": 0.0001624359567321717, ""surprise"": 0.00012590165658983715, ""neutral"": 0.9832115725122118}","[{""label"": ""neutral"", ""score"": 0.9832115725122118}, {""label"": ""approval"", ""score"": 0.005825057599546167}, {""label"": ""realization"", ""score"": 0.0052439598130535146}, {""label"": ""confusion"", ""score"": 0.001629565951528683}, {""label"": ""disapproval"", ""score"": 0.0008310398515153363}]",3.75,,5.213,7.213,1.841,0.836,13
0.008,-0.009,-0.02,80.0,disgust,neutral,nan,nan,0,0,0.0,-30.275,,1,1.013,0.76,Speaker_497,Speaker_5,"{""admiration"": 0.00010810756091941946, ""amusement"": 0.00012637439097393558, ""anger"": 0.00016335122966229689, ""annoyance"": 0.0002765091782928297, ""approval"": 0.0003087202210768726, ""caring"": 5.193150367192875e-05, ""confusion"": 9.292571507274773e-05, ""curiosity"": 6.239534574198395e-05, ""desire"": 4.32717534864754e-05, ""disappointment"": 0.00010930201850397967, ""disapproval"": 0.00010678001151786554, ""disgust"": 8.702108627996121e-05, ""embarrassment"": 3.0451696219884767e-05, ""excitement"": 8.320486105420264e-05, ""fear"": 8.466850724325206e-05, ""gratitude"": 3.1796356854798355e-05, ""grief"": 2.168531869433253e-05, ""joy"": 8.761681986294805e-05, ""love"": 4.477578124037915e-05, ""nervousness"": 1.868480653559941e-05, ""optimism"": 6.112487622804843e-05, ""pride"": 1.3338472885807318e-05, ""realization"": 0.00015313160874811873, ""relief"": 1.2189968430657689e-05, ""remorse"": 1.4671818497109364e-05, ""sadness"": 0.00010532343028367621, ""surprise"": 3.8814305390618424e-05, ""neutral"": 0.9976618313566302}","[{""label"": ""neutral"", ""score"": 0.9976618313566302}, {""label"": ""approval"", ""score"": 0.0003087202210768726}, {""label"": ""annoyance"", ""score"": 0.0002765091782928297}, {""label"": ""anger"", ""score"": 0.00016335122966229689}, {""label"": ""realization"", ""score"": 0.00015313160874811873}]",0.75,,0.0,-0.397,0.0,0.0,1
0.006,0.005,-0.021,47.8,disgust,neutral,nan,nan,0,0,0.0,nan,,0,0.0,0.0,Speaker_963,Speaker_23,"{""admiration"": 0.00010810756091941946, ""amusement"": 0.00012637439097393558, ""anger"": 0.00016335122966229689, ""annoyance"": 0.0002765091782928297, ""approval"": 0.0003087202210768726, ""caring"": 5.193150367192875e-05, ""confusion"": 9.292571507274773e-05, ""curiosity"": 6.239534574198395e-05, ""desire"": 4.32717534864754e-05, ""disappointment"": 0.00010930201850397967, ""disapproval"": 0.00010678001151786554, ""disgust"": 8.702108627996121e-05, ""embarrassment"": 3.0451696219884767e-05, ""excitement"": 8.320486105420264e-05, ""fear"": 8.466850724325206e-05, ""gratitude"": 3.1796356854798355e-05, ""grief"": 2.168531869433253e-05, ""joy"": 8.761681986294805e-05, ""love"": 4.477578124037915e-05, ""nervousness"": 1.868480653559941e-05, ""optimism"": 6.112487622804843e-05, ""pride"": 1.3338472885807318e-05, ""realization"": 0.00015313160874811873, ""relief"": 1.2189968430657689e-05, ""remorse"": 1.4671818497109364e-05, ""sadness"": 0.00010532343028367621, ""surprise"": 3.8814305390618424e-05, ""neutral"": 0.9976618313566302}","[{""label"": ""neutral"", ""score"": 0.9976618313566302}, {""label"": ""approval"", ""score"": 0.0003087202210768726}, {""label"": ""annoyance"", ""score"": 0.0002765091782928297}, {""label"": ""anger"", ""score"": 0.00016335122966229689}, {""label"": ""realization"", ""score"": 0.00015313160874811873}]",1.255,,0.0,0.027,7.753,2.476,1
-0.006,-0.001,-0.031,30.7,disgust,neutral,nan,nan,0,0,0.0,-27.787,,3,0.962,1.88,Speaker_839,Speaker_28,"{""admiration"": 0.00010810756091941946, ""amusement"": 0.00012637439097393558, ""anger"": 0.00016335122966229689, ""annoyance"": 0.0002765091782928297, ""approval"": 0.0003087202210768726, ""caring"": 5.193150367192875e-05, ""confusion"": 9.292571507274773e-05, ""curiosity"": 6.239534574198395e-05, ""desire"": 4.32717534864754e-05, ""disappointment"": 0.00010930201850397967, ""disapproval"": 0.00010678001151786554, ""disgust"": 8.702108627996121e-05, ""embarrassment"": 3.0451696219884767e-05, ""excitement"": 8.320486105420264e-05, ""fear"": 8.466850724325206e-05, ""gratitude"": 3.1796356854798355e-05, ""grief"": 2.168531869433253e-05, ""joy"": 8.761681986294805e-05, ""love"": 4.477578124037915e-05, ""nervousness"": 1.868480653559941e-05, ""optimism"": 6.112487622804843e-05, ""pride"": 1.3338472885807318e-05, ""realization"": 0.00015313160874811873, ""relief"": 1.2189968430657689e-05, ""remorse"": 1.4671818497109364e-05, ""sadness"": 0.00010532343028367621, ""surprise"": 3.8814305390618424e-05, ""neutral"": 0.9976618313566302}","[{""label"": ""neutral"", ""score"": 0.9976618313566302}, {""label"": ""approval"", ""score"": 0.0003087202210768726}, {""label"": ""annoyance"", ""score"": 0.0002765091782928297}, {""label"": ""anger"", ""score"": 0.00016335122966229689}, {""label"": ""realization"", ""score"": 0.00015313160874811873}]",1.955,,0.0,1.712,11.987,1.276,1
-0.017,-0.026,-0.045,73.3,happy,realization,nan,nan,0,0,0.0,-30.828,,8,0.65,5.85,Speaker_428,Speaker_25,"{""admiration"": 0.0022418178152136935, ""amusement"": 0.01098600353120323, ""anger"": 0.0007155125804660164, ""annoyance"": 0.006205191677745628, ""approval"": 0.2610039440221994, ""caring"": 0.0004832569413500088, ""confusion"": 0.06067357223376854, ""curiosity"": 0.008976875991763751, ""desire"": 0.001469775751861155, ""disappointment"": 0.0036973277989296952, ""disapproval"": 0.012301250962597453, ""disgust"": 0.001208364182798408, ""embarrassment"": 0.0013489438504963639, ""excitement"": 0.008227171470316484, ""fear"": 0.001424652469005723, ""gratitude"": 0.0008356941275543723, ""grief"": 0.00038779825730459236, ""joy"": 0.009250529331934132, ""love"": 0.0008188096546260332, ""nervousness"": 0.0016574335487422782, ""optimism"": 0.008002635157529839, ""pride"": 0.0006036643341908545, ""realization"": 0.2890231075462928, ""relief"": 0.0023423322135892968, ""remorse"": 0.0003194952840008425, ""sadness"": 0.0009423696329824967, ""surprise"": 0.018211104382642923, ""neutral"": 0.28664136524889405}","[{""label"": ""realization"", ""score"": 0.2890231075462928}, {""label"": ""neutral"", ""score"": 0.28664136524889405}, {""label"": ""approval"", ""score"": 0.2610039440221994}, {""label"": ""confusion"", ""score"": 0.06067357223376854}, {""label"": ""surprise"", ""score"": 0.018211104382642923}]",9.0,,2.887,4.887,6.557,1.259,11
